key,title,genres,imdb_score
5299,Mobile Suit Gundam Hathaway,drama,6.6
5299,Mobile Suit Gundam Hathaway,romance,6.6
5299,Mobile Suit Gundam Hathaway,scifi,6.6
5299,Mobile Suit Gundam Hathaway,animation,6.6
5299,Mobile Suit Gundam Hathaway,action,6.6
5300,This Is the Night,drama,5.5
5300,This Is the Night,comedy,5.5
5303,The Whole Truth,horror,5.1
5303,The Whole Truth,thriller,5.1
5303,The Whole Truth,drama,5.1
5323,Skater Girl,drama,6.6
5323,Skater Girl,family,6.6
5323,Skater Girl,sport,6.6
5324,Penguin Bloom,drama,6.8
5339,The Devil Below,horror,4.2
5339,The Devil Below,thriller,4.2
5353,Why Did You Kill Me?,documentation,5.6
5353,Why Did You Kill Me?,crime,5.6
5359,Broken Idol: The Undoing of Diomedes Díaz,documentation,6.1
5359,Broken Idol: The Undoing of Diomedes Díaz,crime,6.1
5375,Blood Brothers: Malcolm X & Muhammad Ali,documentation,6.9
5375,Blood Brothers: Malcolm X & Muhammad Ali,history,6.9
5375,Blood Brothers: Malcolm X & Muhammad Ali,sport,6.9
5384,Anonymously Yours,romance,5.7
5384,Anonymously Yours,drama,5.7
5401,Chappelle's Home Team - Earthquake: Legendary,comedy,6.7
5405,Dynasty Warriors,action,4.7
5405,Dynasty Warriors,fantasy,4.7
5425,Bright: Samurai Soul,animation,5.5
5425,Bright: Samurai Soul,action,5.5
5425,Bright: Samurai Soul,fantasy,5.5
5425,Bright: Samurai Soul,thriller,5.5
5436,Untold: Breaking Point,documentation,7.6
5436,Untold: Breaking Point,sport,7.6
5440,A California Christmas: City Lights,romance,5.5
5440,A California Christmas: City Lights,comedy,5.5
5440,A California Christmas: City Lights,drama,5.5
5452,Murder by the Coast,crime,6.5
5452,Murder by the Coast,history,6.5
5452,Murder by the Coast,thriller,6.5
5452,Murder by the Coast,documentation,6.5
5454,Je suis Karl,drama,5.4
5454,Je suis Karl,thriller,5.4
5454,Je suis Karl,european,5.4
5454,Je suis Karl,romance,5.4
5462,Father Christmas Is Back,comedy,4.5
5466,A Family,crime,7
5466,A Family,drama,7
5467,Ms. Pat: Y'all Wanna Hear Something Crazy?,comedy,6.1
5473,Forever Rich,drama,5.5
5473,Forever Rich,comedy,5.5
5473,Forever Rich,music,5.5
5473,Forever Rich,thriller,5.5
5473,Forever Rich,crime,5.5
5480,Cousins,drama,6.9
5498,The Princess Switch 3: Romancing the Star,romance,5.5
5498,The Princess Switch 3: Romancing the Star,comedy,5.5
5498,The Princess Switch 3: Romancing the Star,drama,5.5
5498,The Princess Switch 3: Romancing the Star,family,5.5
5503,Biggie: I Got a Story to Tell,music,6.8
5503,Biggie: I Got a Story to Tell,documentation,6.8
5515,137 Shots,crime,6.2
5515,137 Shots,documentation,6.2
5520,The Women and the Murderer,crime,6.4
5520,The Women and the Murderer,documentation,6.4
5523,Adam by Eve: A Live in Animation,drama,6.5
5523,Adam by Eve: A Live in Animation,animation,6.5
5523,Adam by Eve: A Live in Animation,music,6.5
5534,AI Love You,romance,4.4
5534,AI Love You,drama,4.4
5534,AI Love You,scifi,4.4
5535,Amina,drama,3.9
5535,Amina,action,3.9
5535,Amina,history,3.9
5538,Fate: The Winx Saga - The Afterparty,comedy,6.2
5538,Fate: The Winx Saga - The Afterparty,fantasy,6.2
5538,Fate: The Winx Saga - The Afterparty,reality,6.2
5551,Kapil Sharma: I'm Not Done Yet,comedy,6.9
5557,The Father Who Moves Mountains,thriller,5.5
5557,The Father Who Moves Mountains,drama,5.5
5564,Untold: Caitlyn Jenner,documentation,6.4
5564,Untold: Caitlyn Jenner,sport,6.4
5566,Lords of Scam,documentation,6.3
5566,Lords of Scam,crime,6.3
5574,Puff: Wonders of the Reef,documentation,7.1
5574,Puff: Wonders of the Reef,family,7.1
5582,The House of Flowers: The Movie,drama,5.5
5582,The House of Flowers: The Movie,comedy,5.5
5588,Creating The Queen's Gambit,documentation,6.9
5589,Octonauts: The Ring of Fire,animation,6.5
5592,Honey Girls,family,5
5592,Honey Girls,music,5
5592,Honey Girls,comedy,5
5595,Resort to Love,comedy,5.7
5595,Resort to Love,romance,5.7
5597,Hate by Dani Rovira,comedy,6.7
5613,Headspace Unwind you Mind,animation,7.2
5613,Headspace Unwind you Mind,documentation,7.2
5630,This Little Love of Mine,romance,5.3
5639,"Strip Down, Rise Up",documentation,5.3
5682,Johnny Test's Ultimate Meatloaf Quest,animation,7
5682,Johnny Test's Ultimate Meatloaf Quest,family,7
5688,Sisters on Track,documentation,5.8
5688,Sisters on Track,sport,5.8
5692,Prime Time,thriller,5.2
5692,Prime Time,drama,5.2
5699,Thalaivii,drama,5.9
5704,Convergence: Courage in a Crisis,documentation,5.4
5713,Angèle,music,7
5713,Angèle,documentation,7
5773,Stuck Apart,comedy,6
5773,Stuck Apart,drama,6
